teacher_id,student_id,ats_task,ats_eps,ats_time,cic_task,cic_eps,cic_time,vs_task,vs_eps,vs_time,Add student to class,Move student to class,Remove student from class,Copy student to class,Click admin tools,Click intro video,Click lesson plans,Click webinar,Click technical info,Click supplements,Click account management,Load performance report,Load progress report,Load activity report,Upload student spreadsheet,Convert selection text to speech,Convert dialog text to speech,Convert last text again,Export performance report,Look up glossary term,Print list of students,Load the Getting Started section,Load the Read to Lead section,Load the Support section,Print performance report,Print progress report,Print student all activity report,Print class individual activity report,Print student individual activity report,Print student writing activity report,Log into the platform,Log out of the platform,Add anonymous student to class,Load the Stats section,Load the Characters section,Load the You're Hired section,Load the OST section
43638,43649,null,null,null,null,null,null,49,1,20.8833,0,0,0,0,15,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
43638,43650,null,null,null,null,null,null,62,1,117.0833,0,0,0,0,15,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
43638,43651,null,null,null,null,null,null,20,null,25,0,0,0,0,15,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
43638,43652,null,null,null,null,null,null,29,null,17.8667,0,0,0,0,15,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
43638,43653,null,null,null,null,null,null,70,1,54.95,0,0,0,0,15,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
43638,43654,null,null,null,null,null,null,81,1,68.2167,0,0,0,0,15,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
43638,43655,null,null,null,null,null,null,43,1,36.2,0,0,0,0,15,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
43638,43656,null,null,null,null,null,null,52,1,33.0667,0,0,0,0,15,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
43638,43657,null,null,null,null,null,null,80,1,61.8333,0,0,0,0,15,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
43638,43658,null,null,null,null,null,null,51,1,73.0167,0,0,0,0,15,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
43638,43659,null,null,null,null,null,null,83,1,25.6667,0,0,0,0,15,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
43638,43660,null,null,null,null,null,null,78,1,29.2,0,0,0,0,15,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
43638,43661,null,null,null,null,null,null,57,1,72.9333,0,0,0,0,15,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
43638,43662,null,null,null,null,null,null,105,1,37.7,0,0,0,0,15,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
43638,43663,null,null,null,null,null,null,57,1,88.25,0,0,0,0,15,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
43638,43664,null,null,null,null,null,null,95,1,39.2167,0,0,0,0,15,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
43638,43665,null,null,null,null,null,null,70,1,51.9167,0,0,0,0,15,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
40341,43668,null,null,null,null,null,null,46,null,40.75,0,0,0,0,14,0,6,0,0,0,0,2,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0
40341,43670,null,null,null,null,null,null,3,null,3.1333,0,0,0,0,14,0,6,0,0,0,0,2,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0
40341,43674,null,null,null,null,null,null,43,null,11.6333,0,0,0,0,14,0,6,0,0,0,0,2,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0
40341,43675,null,null,null,null,null,null,31,null,37.4667,0,0,0,0,14,0,6,0,0,0,0,2,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0
40341,43676,null,null,null,null,null,null,22,null,25.2833,0,0,0,0,14,0,6,0,0,0,0,2,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0
40341,43679,null,null,null,null,null,null,18,null,32.6833,0,0,0,0,14,0,6,0,0,0,0,2,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0
40341,43680,null,null,null,null,null,null,13,null,12.3667,0,0,0,0,14,0,6,0,0,0,0,2,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0
30002,43712,null,null,null,null,null,null,9,null,1,0,0,0,0,25,0,0,0,0,0,0,2,0,0,0,5,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
43814,43901,null,null,null,38,1,46.9167,null,null,null,0,0,0,0,4,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43814,44010,null,null,null,22,null,13.4667,null,null,null,0,0,0,0,4,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43814,44017,null,null,null,4,null,4.8667,null,null,null,0,0,0,0,4,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14715,44059,null,null,null,null,null,null,4,null,8.1,0,0,0,0,22,1,50,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13966,44063,null,null,null,null,null,null,54,null,30.6167,0,0,0,0,25,1,7,0,0,0,0,4,12,22,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0
36380,44117,12,1,9.6,null,null,null,null,null,null,0,0,0,0,4,1,0,0,0,0,0,2,3,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
9489,44138,null,null,null,null,null,null,26,null,10.2833,0,0,0,0,32,0,7,0,0,0,0,40,28,32,0,0,0,0,0,0,0,0,0,0,5,6,4,15,0,0,0,4,0,0,0,0,0
38611,44201,36,null,32.4167,null,null,null,null,null,null,0,0,0,0,84,0,6,0,0,0,0,9,43,7,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38611,44205,null,null,null,null,null,null,29,null,14.55,0,0,0,0,84,0,6,0,0,0,0,9,43,7,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38611,44206,null,null,null,null,null,null,188,null,49.2167,0,0,0,0,84,0,6,0,0,0,0,9,43,7,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38611,44209,null,null,null,null,null,null,142,2,60.2333,0,0,0,0,84,0,6,0,0,0,0,9,43,7,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38611,44211,null,null,null,null,null,null,69,1,35.3167,0,0,0,0,84,0,6,0,0,0,0,9,43,7,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38611,44213,null,null,null,null,null,null,21,null,11.4,0,0,0,0,84,0,6,0,0,0,0,9,43,7,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
44356,44367,null,null,null,null,null,null,17,null,26.4333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38547,44407,null,null,null,77,2,122.9667,null,null,null,0,0,0,0,83,2,35,0,0,0,0,47,68,63,4,0,0,0,0,0,3,0,0,0,1,1,4,0,2,0,0,1,0,0,0,0,0
36380,44410,59,1,33.55,null,null,null,null,null,null,0,0,0,0,4,1,0,0,0,0,0,2,3,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
36380,44411,24,null,27.9,null,null,null,null,null,null,0,0,0,0,4,1,0,0,0,0,0,2,3,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
38611,44458,null,null,null,null,null,null,5,null,1.9833,0,0,0,0,84,0,6,0,0,0,0,9,43,7,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38611,44460,null,null,null,null,null,null,4,null,1.9833,0,0,0,0,84,0,6,0,0,0,0,9,43,7,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38611,44462,null,null,null,null,null,null,2,null,0,0,0,0,0,84,0,6,0,0,0,0,9,43,7,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38611,44465,null,null,null,null,null,null,4,null,0.8667,0,0,0,0,84,0,6,0,0,0,0,9,43,7,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38611,44466,null,null,null,null,null,null,1,null,0,0,0,0,0,84,0,6,0,0,0,0,9,43,7,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38611,44467,null,null,null,null,null,null,10,null,2.1,0,0,0,0,84,0,6,0,0,0,0,9,43,7,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38611,44469,null,null,null,null,null,null,2,null,0,0,0,0,0,84,0,6,0,0,0,0,9,43,7,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38611,44471,null,null,null,null,null,null,2,null,0,0,0,0,0,84,0,6,0,0,0,0,9,43,7,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38611,44472,null,null,null,null,null,null,3,null,0.1833,0,0,0,0,84,0,6,0,0,0,0,9,43,7,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38611,44473,null,null,null,null,null,null,5,null,2.3,0,0,0,0,84,0,6,0,0,0,0,9,43,7,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38611,44476,null,null,null,null,null,null,12,null,3.1333,0,0,0,0,84,0,6,0,0,0,0,9,43,7,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38611,44478,null,null,null,null,null,null,5,null,1.8667,0,0,0,0,84,0,6,0,0,0,0,9,43,7,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38611,44479,null,null,null,null,null,null,10,null,6.4167,0,0,0,0,84,0,6,0,0,0,0,9,43,7,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38611,44480,null,null,null,null,null,null,4,null,2.8,0,0,0,0,84,0,6,0,0,0,0,9,43,7,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38611,44482,null,null,null,null,null,null,8,null,3.05,0,0,0,0,84,0,6,0,0,0,0,9,43,7,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38611,44483,null,null,null,null,null,null,5,null,2.5333,0,0,0,0,84,0,6,0,0,0,0,9,43,7,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38611,44486,null,null,null,null,null,null,21,null,8.05,0,0,0,0,84,0,6,0,0,0,0,9,43,7,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38611,44487,null,null,null,null,null,null,3,null,1.7667,0,0,0,0,84,0,6,0,0,0,0,9,43,7,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38611,44489,null,null,null,null,null,null,30,null,22.3833,0,0,0,0,84,0,6,0,0,0,0,9,43,7,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38611,44490,null,null,null,null,null,null,44,null,20.85,0,0,0,0,84,0,6,0,0,0,0,9,43,7,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38611,44491,null,null,null,null,null,null,29,null,16.1833,0,0,0,0,84,0,6,0,0,0,0,9,43,7,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38611,44492,null,null,null,null,null,null,32,null,29.75,0,0,0,0,84,0,6,0,0,0,0,9,43,7,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38611,44493,null,null,null,null,null,null,47,null,30.5833,0,0,0,0,84,0,6,0,0,0,0,9,43,7,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38611,44495,null,null,null,null,null,null,32,null,23.3667,0,0,0,0,84,0,6,0,0,0,0,9,43,7,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38611,44496,null,null,null,null,null,null,27,null,14.7167,0,0,0,0,84,0,6,0,0,0,0,9,43,7,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38611,44497,null,null,null,null,null,null,62,1,23.2,0,0,0,0,84,0,6,0,0,0,0,9,43,7,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38611,44498,null,null,null,null,null,null,55,1,34.1833,0,0,0,0,84,0,6,0,0,0,0,9,43,7,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38611,44499,null,null,null,null,null,null,51,null,17.2833,0,0,0,0,84,0,6,0,0,0,0,9,43,7,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38611,44500,null,null,null,null,null,null,39,null,12.6167,0,0,0,0,84,0,6,0,0,0,0,9,43,7,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38611,44501,null,null,null,null,null,null,51,1,34.45,0,0,0,0,84,0,6,0,0,0,0,9,43,7,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38611,44502,null,null,null,null,null,null,63,1,27.8167,0,0,0,0,84,0,6,0,0,0,0,9,43,7,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38611,44505,null,null,null,null,null,null,86,1,32.1,0,0,0,0,84,0,6,0,0,0,0,9,43,7,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38611,44506,null,null,null,null,null,null,49,null,37.9833,0,0,0,0,84,0,6,0,0,0,0,9,43,7,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38611,44507,null,null,null,null,null,null,41,null,17.2667,0,0,0,0,84,0,6,0,0,0,0,9,43,7,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38611,44508,null,null,null,null,null,null,38,null,30.6,0,0,0,0,84,0,6,0,0,0,0,9,43,7,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38611,44509,null,null,null,null,null,null,37,null,16.4,0,0,0,0,84,0,6,0,0,0,0,9,43,7,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38611,44510,null,null,null,null,null,null,66,null,36.8333,0,0,0,0,84,0,6,0,0,0,0,9,43,7,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38611,44511,null,null,null,null,null,null,34,null,20.3667,0,0,0,0,84,0,6,0,0,0,0,9,43,7,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38611,44512,null,null,null,null,null,null,29,null,11.3167,0,0,0,0,84,0,6,0,0,0,0,9,43,7,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38611,44513,null,null,null,null,null,null,67,1,29.4333,0,0,0,0,84,0,6,0,0,0,0,9,43,7,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38611,44515,null,null,null,null,null,null,81,1,34.9667,0,0,0,0,84,0,6,0,0,0,0,9,43,7,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38611,44516,null,null,null,null,null,null,26,null,9.6333,0,0,0,0,84,0,6,0,0,0,0,9,43,7,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38611,44517,null,null,null,null,null,null,108,1,48.3333,0,0,0,0,84,0,6,0,0,0,0,9,43,7,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38611,44518,null,null,null,null,null,null,77,1,30.7,0,0,0,0,84,0,6,0,0,0,0,9,43,7,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38611,44614,14,1,24.1,null,null,null,null,null,null,0,0,0,0,84,0,6,0,0,0,0,9,43,7,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38611,44616,8,null,5.4,null,null,null,null,null,null,0,0,0,0,84,0,6,0,0,0,0,9,43,7,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
36030,44811,null,null,null,null,null,null,9,null,5.6167,0,0,0,0,627,30,236,8,7,16,0,186,138,123,1,16,16,9,26,18,2,0,0,0,0,1,0,1,0,0,0,43,0,0,0,0,0
38611,44846,38,1,47.8,null,null,null,null,null,null,0,0,0,0,84,0,6,0,0,0,0,9,43,7,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38611,44847,25,1,15.2667,null,null,null,null,null,null,0,0,0,0,84,0,6,0,0,0,0,9,43,7,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38611,44848,35,1,32.1833,null,null,null,null,null,null,0,0,0,0,84,0,6,0,0,0,0,9,43,7,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38611,44849,73,2,72.3667,null,null,null,null,null,null,0,0,0,0,84,0,6,0,0,0,0,9,43,7,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38611,44875,null,null,null,null,null,null,64,null,35.1833,0,0,0,0,84,0,6,0,0,0,0,9,43,7,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38611,44876,null,null,null,null,null,null,29,null,17.5333,0,0,0,0,84,0,6,0,0,0,0,9,43,7,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38616,44877,null,null,null,16,null,16.9667,null,null,null,0,0,0,0,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
41239,45096,null,null,null,37,null,30.1167,null,null,null,0,0,0,0,30,1,20,0,0,0,0,16,13,24,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36030,45261,null,null,null,1,null,0,null,null,null,0,0,0,0,627,30,236,8,7,16,0,186,138,123,1,16,16,9,26,18,2,0,0,0,0,1,0,1,0,0,0,43,0,0,0,0,0
44310,45347,null,null,null,1,null,0,null,null,null,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40341,45646,null,null,null,null,null,null,13,null,9.2667,0,0,0,0,14,0,6,0,0,0,0,2,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0
40341,45647,null,null,null,null,null,null,12,null,14.2333,0,0,0,0,14,0,6,0,0,0,0,2,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0
40341,45648,null,null,null,null,null,null,19,null,11.8667,0,0,0,0,14,0,6,0,0,0,0,2,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0
40341,45649,null,null,null,null,null,null,15,null,14.6833,0,0,0,0,14,0,6,0,0,0,0,2,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0
43337,45693,47,1,32.9833,null,null,null,null,null,null,0,0,0,0,8,0,2,0,0,0,0,7,7,6,1,0,0,0,0,10,4,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0
43337,45694,20,1,17.7167,null,null,null,null,null,null,0,0,0,0,8,0,2,0,0,0,0,7,7,6,1,0,0,0,0,10,4,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0
43337,45695,35,1,20.05,null,null,null,null,null,null,0,0,0,0,8,0,2,0,0,0,0,7,7,6,1,0,0,0,0,10,4,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0
43337,45696,56,null,43.1167,null,null,null,null,null,null,0,0,0,0,8,0,2,0,0,0,0,7,7,6,1,0,0,0,0,10,4,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0
43337,45698,24,1,37.1,null,null,null,null,null,null,0,0,0,0,8,0,2,0,0,0,0,7,7,6,1,0,0,0,0,10,4,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0
43337,45699,20,1,24.9833,null,null,null,null,null,null,0,0,0,0,8,0,2,0,0,0,0,7,7,6,1,0,0,0,0,10,4,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0
43337,45700,23,1,21.7,null,null,null,null,null,null,0,0,0,0,8,0,2,0,0,0,0,7,7,6,1,0,0,0,0,10,4,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0
43337,45701,6,1,30,null,null,null,null,null,null,0,0,0,0,8,0,2,0,0,0,0,7,7,6,1,0,0,0,0,10,4,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0
43337,45702,50,1,32.9333,null,null,null,null,null,null,0,0,0,0,8,0,2,0,0,0,0,7,7,6,1,0,0,0,0,10,4,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0
43337,45704,18,1,26.9833,null,null,null,null,null,null,0,0,0,0,8,0,2,0,0,0,0,7,7,6,1,0,0,0,0,10,4,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0
43337,45705,27,1,16.7333,null,null,null,null,null,null,0,0,0,0,8,0,2,0,0,0,0,7,7,6,1,0,0,0,0,10,4,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0
43337,45706,30,null,46.35,null,null,null,null,null,null,0,0,0,0,8,0,2,0,0,0,0,7,7,6,1,0,0,0,0,10,4,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0
43337,45707,37,null,42.7167,null,null,null,null,null,null,0,0,0,0,8,0,2,0,0,0,0,7,7,6,1,0,0,0,0,10,4,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0
43337,45708,3,null,41.7333,null,null,null,null,null,null,0,0,0,0,8,0,2,0,0,0,0,7,7,6,1,0,0,0,0,10,4,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0
43337,45709,20,1,28.5833,null,null,null,null,null,null,0,0,0,0,8,0,2,0,0,0,0,7,7,6,1,0,0,0,0,10,4,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0
43337,45710,21,1,42.7833,null,null,null,null,null,null,0,0,0,0,8,0,2,0,0,0,0,7,7,6,1,0,0,0,0,10,4,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0
43337,45711,14,1,40.7333,null,null,null,null,null,null,0,0,0,0,8,0,2,0,0,0,0,7,7,6,1,0,0,0,0,10,4,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0
43337,45712,16,null,20.7,null,null,null,null,null,null,0,0,0,0,8,0,2,0,0,0,0,7,7,6,1,0,0,0,0,10,4,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0
43124,45755,null,null,null,62,1,60.4,null,null,null,0,0,0,0,2,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
43124,45756,null,null,null,27,null,21.7833,null,null,null,0,0,0,0,2,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
43124,45757,null,null,null,57,1,37.3333,null,null,null,0,0,0,0,2,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
43124,45758,null,null,null,17,null,15.7167,null,null,null,0,0,0,0,2,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
43124,45759,null,null,null,37,null,43.4333,null,null,null,0,0,0,0,2,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
43124,45760,null,null,null,39,1,35.0833,null,null,null,0,0,0,0,2,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
43124,45761,null,null,null,33,1,22.2667,null,null,null,0,0,0,0,2,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
43124,45762,null,null,null,37,1,20.6167,null,null,null,0,0,0,0,2,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
43124,45763,null,null,null,52,1,35.0167,null,null,null,0,0,0,0,2,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
43124,45764,null,null,null,26,1,30.2333,null,null,null,0,0,0,0,2,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
43124,45765,null,null,null,31,null,24.3333,null,null,null,0,0,0,0,2,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
43124,45766,null,null,null,42,1,73.3,null,null,null,0,0,0,0,2,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
43124,45767,null,null,null,18,null,38.8667,null,null,null,0,0,0,0,2,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
43124,45768,null,null,null,14,null,22.6167,null,null,null,0,0,0,0,2,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
